"Trade ID";"Status";"Counterparty";"Timestamp";"B/S";"Instrument";"Tenor";"Price";"CommissionPriceShift (pts)";"Value Date 1";"First Rate";"Amount";"Contra Amount";"Value Date 2";"Second Amount";"Second Contra Amount";"Base Quantity";"Source Name";"Trader";"Account";"Counterparty Trader";"Counterparty Account";"Type";"Comment";"Reference ID";"Order ID";"Operation ID";"Operation Level";"External";"Ext Order Id";"Ext Exec Id";"Ext Client Id";"Responsible";"Initiator Id";"Initiator";"Send to STP";"Send to STP(Removed)"
"14052767";"0";"BIBK";"2019.04.17 12:12:27.545";"Sell";"EURUSD";"SPOT";"1.13131";"";"2019.04.23";"";"50000";"56565.5";"";"";"";"true";"Executor_ALFA FX";"AlfaBankExecutor";"AlfaBankExecutor";"BIBK2";"BaikalInvest Bank";"Exchange";"";"";"e0f35516-0a65-4e2c-b1bd-2c023cf1a3d2";"4c1c35a5-7ec4-4e87-b06f-6ce73c0767fc";"0";"true";"";"";"";"";"959";"BIBK2";"true";""
"14052781";"0";"ALFB";"2019.04.17 12:13:45.998";"Sell";"USDRUB";"TOD";"63.9417";"";"2019.04.17";"";"19497.14";"1246680";"";"";"";"false";"Executor_ALFA FX LND";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"ALFB_BBG";"AlfaBank Belorussia BBG";"Exchange";"";"";"e42dd077-19f8-46b6-ad62-7e40051568bf";"3c07b936-cfc9-4668-9f70-33a117216320";"0";"true";"";"";"";"";"3688";"ALFB_BBG";"true";""
"14052785";"0";"PABX";"2019.04.17 12:13:59.852";"Sell";"EURRUB";"TOM";"72.3226";"";"2019.04.18";"";"431400.42";"31200000";"";"";"";"false";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"PABX1";"Citadele Bank";"Exchange";"";"";"60996520-fcd2-42fe-9098-f782a2aaf527";"ef7ff714-66de-4f7d-afab-4221e4db2202";"0";"true";"";"";"";"";"391";"PABX1";"true";""
"14052789";"0";"RONI";"2019.04.17 12:14:15.094";"Sell";"GBPUSD";"SPOT";"1.30407609";"";"2019.04.23";"";"500000";"652038.05";"";"";"";"true";"Executor_ALGO_Pos";"ALFN_OmegExecutor";"ALFN_OmegExecutor";"RONI01_00_OM";"Ronin Europe LTD Ldn";"Exchange";"";"";"5713af8d-922d-44b4-b9f6-c2a87f5396e6";"35d5cfcb-abd8-44aa-8968-91c4f1195604";"0";"true";"";"";"";"";"2259";"RONI01_00_OM";"true";""
"14052793";"0";"REBM";"2019.04.17 12:14:22.491";"Sell";"EURUSD";"TOM";"1.13095";"";"2019.04.18";"";"149000";"168511.55";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"REBM_OM";"RosEuroBank (Sovkom)";"Exchange";"";"";"edd5f9d5-5cfe-4189-bade-90d6b7780149";"0cf2a3c3-81da-4c9e-b1df-c573a89ef007";"0";"true";"";"";"";"";"1333";"REBM_OM";"true";""
"14052795";"0";"REBM";"2019.04.17 12:14:22.500";"Sell";"USDRUB";"TOM";"63.9495";"";"2019.04.18";"";"130000";"8313435";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"REBM_OM";"RosEuroBank (Sovkom)";"Exchange";"";"";"0da35620-e360-4741-91b0-b9788e3da524";"4cb19906-2620-4877-ad01-f21de78334f2";"0";"true";"";"";"";"";"1333";"REBM_OM";"true";""
"14052797";"0";"REBM";"2019.04.17 12:14:22.500";"Sell";"USDRUB";"TOM";"63.9495";"";"2019.04.18";"";"48000";"3069576";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"REBM_OM";"RosEuroBank (Sovkom)";"Exchange";"";"";"33e7d3a5-8015-4fdf-9819-ccdfa6733918";"d301390e-70a8-45a7-85fe-aa58260e0b29";"0";"true";"";"";"";"";"1333";"REBM_OM";"true";""
"14052799";"0";"REBM";"2019.04.17 12:14:22.500";"Sell";"USDRUB";"TOM";"63.9495";"";"2019.04.18";"";"48000";"3069576";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"REBM_OM";"RosEuroBank (Sovkom)";"Exchange";"";"";"d15b43b0-79c5-4172-a9a9-e03b80e707e6";"0525a1df-3aed-4bc1-9d15-b8a929d448cb";"0";"true";"";"";"";"";"1333";"REBM_OM";"true";""
"14052801";"0";"REBM";"2019.04.17 12:14:22.538";"Sell";"EURUSD";"TOM";"1.13095";"";"2019.04.18";"";"199000";"225059.05";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"REBM_OM";"RosEuroBank (Sovkom)";"Exchange";"";"";"6f242cff-309c-4518-82d6-252a088c3b09";"aa3ef439-485d-4aec-8621-4a55d547ad81";"0";"true";"";"";"";"";"1333";"REBM_OM";"true";""
"14052805";"0";"RONI";"2019.04.17 12:14:22.806";"Sell";"USDJPY";"SPOT";"112.011";"";"2019.04.19";"";"500000";"56005500";"";"";"";"true";"Executor_ALGO_LP_B-to-B";"ALFN_OmegExecutor";"ALFN_OmegExecutor";"RONI04_00_OM";"Ronin Europe LTD Ldn AGR";"Exchange";"";"";"34a2d571-4b37-4d7a-b2ec-c2c1b31e6200";"57b35bcf-55be-42af-b1b7-c428222cd3f3";"0";"true";"";"";"";"";"3455";"RONI04_00_OM";"true";""
"14052810";"0";"REBM";"2019.04.17 12:14:23.142";"Sell";"EURUSD";"TOM";"1.13096";"";"2019.04.18";"";"34000";"38452.64";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"REBM_OM";"RosEuroBank (Sovkom)";"Exchange";"";"";"02ac3bfb-4877-4ae4-8106-45c4db5222e4";"2d6fc220-bba0-4772-9ade-9c94c9cf0595";"0";"true";"";"";"";"";"1333";"REBM_OM";"true";""
"14052812";"0";"REBM";"2019.04.17 12:14:23.142";"Sell";"EURUSD";"TOM";"1.13096";"";"2019.04.18";"";"164000";"185477.44";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"REBM_OM";"RosEuroBank (Sovkom)";"Exchange";"";"";"49c11285-9da7-47c8-9118-aa1828f57249";"26a1a8da-033a-4730-a9bc-9327e51f08c9";"0";"true";"";"";"";"";"1333";"REBM_OM";"true";""
"14052826";"0";"CATX";"2019.04.17 12:15:12.402";"Sell";"EURUSD";"SPOT";"1.13162";"";"2019.04.23";"";"10000";"11316.2";"";"";"";"true";"Executor_Chartex PK";"AlfaBankExecutor";"AlfaBankExecutor";"CATX00_08_OM";"Chartex Sales Ltd (ALGO)";"Exchange";"";"";"8d336fd4-7df5-46c8-b52d-11259640de44";"db776fe8-9485-485c-930a-65686cd86f9d";"0";"true";"";"";"";"";"2079";"CATX00_08_OM";"true";""
"14052829";"0";"CATX";"2019.04.17 12:15:19.132";"Sell";"USDRUB";"TOM";"63.946";"";"2019.04.18";"";"250000";"15986500";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"CATX01_12_OM";"Chartex Sales (ALGO) ECN";"Exchange";"";"";"9281ec36-bd88-48c7-bad7-79094722b8de";"a9b7208b-a172-4710-870b-3ff09435e877";"0";"true";"";"";"";"";"5078";"CATX01_12_OM";"true";""
"14052831";"0";"CATX";"2019.04.17 12:15:22.818";"Sell";"USDRUB";"TOM";"63.946";"";"2019.04.18";"";"250000";"15986500";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"CATX01_12_OM";"Chartex Sales (ALGO) ECN";"Exchange";"";"";"385f78d4-0920-48a4-b3bb-1c2080113023";"73c5bb11-512e-42fc-94dc-00e77512f7e6";"0";"true";"";"";"";"";"5078";"CATX01_12_OM";"true";""
"14052833";"0";"CATX";"2019.04.17 12:15:45.118";"Sell";"USDRUB";"TOM";"63.9465";"";"2019.04.18";"";"647000";"41373385.5";"";"";"";"true";"Executor_Chartex PK";"AlfaBankExecutor";"AlfaBankExecutor";"CATX00_14_OM";"Chartex Sales Ltd (ALGO)";"Exchange";"";"";"a12e7aa3-ec97-4832-9787-4c8bb371f602";"0a104f20-b2e5-4db1-a34d-361927254370";"0";"true";"";"";"";"";"2095";"CATX00_14_OM";"true";""
"14052835";"0";"CATX";"2019.04.17 12:15:45.118";"Sell";"EURUSD";"SPOT";"1.13153";"";"2019.04.23";"";"572000";"647235.16";"";"";"";"true";"Executor_Chartex PK";"AlfaBankExecutor";"AlfaBankExecutor";"CATX00_14_OM";"Chartex Sales Ltd (ALGO)";"Exchange";"";"";"3b7b777d-5e1a-4768-adf6-ed5a62ab904f";"85c45085-7945-4554-8b24-41b2f4163a0f";"0";"true";"";"";"";"";"2095";"CATX00_14_OM";"true";""
"14052842";"0";"UBSL";"2019.04.17 12:15:45.788";"Sell";"USDRUB";"TOM";"63.9465";"";"2019.04.18";"";"500000";"31973250";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"9b04aa7b-c66e-4913-adc3-303cc28e9648";"ec8f8b9a-0b51-45b6-974d-cfc85b43d48d";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14052844";"0";"UBSL";"2019.04.17 12:15:45.788";"Sell";"USDRUB";"TOM";"63.9465";"";"2019.04.18";"";"500000";"31973250";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"a69d8278-fdaa-4732-8b29-81f79f2af992";"cf50a99d-76a0-48ae-ab38-3f04fe815c08";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14052846";"0";"CATX";"2019.04.17 12:15:54.036";"Sell";"GBPUSD";"SPOT";"1.30363";"";"2019.04.23";"";"1000";"1303.63";"";"";"";"true";"Executor_Chartex PK";"AlfaBankExecutor";"AlfaBankExecutor";"CATX00_00_OM";"Chartex Sales Ltd (ALGO)";"Exchange";"";"";"e4d762df-8e80-46e3-9ae4-d04c35f05476";"3195c6f3-df3b-4099-9abb-22c9b54c172d";"0";"true";"";"";"";"";"1563";"CATX00_00_OM";"true";""
"14052848";"0";"ALFN";"2019.04.17 12:15:56.459";"Sell";"USDRUB";"TOD";"63.9456";"";"2019.04.17";"";"89908";"5749221";"";"";"";"true";"Executor_Dealers";"AlfaBankExecutor";"AlfaBankExecutor";"ALFN02_00_OM";"AlfaForex";"Exchange";"";"";"67742499-8823-4863-bfd6-f4975771b417";"81214e07-c817-40f1-8285-eefc58eb142e";"0";"true";"";"";"";"";"4060";"ALFN02_00_OM";"true";""
"14052854";"0";"REBM";"2019.04.17 12:16:04.246";"Sell";"USDRUB";"TOM";"63.9495";"";"2019.04.18";"";"7000";"447646.5";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"REBM_OM";"RosEuroBank (Sovkom)";"Exchange";"";"";"15fa394f-25d7-472c-9a07-2b20ee768c63";"86012f98-5f7c-49b4-98ea-f91551636d95";"0";"true";"";"";"";"";"1333";"REBM_OM";"true";""
"14052856";"0";"REBM";"2019.04.17 12:16:04.247";"Sell";"USDRUB";"TOM";"63.9495";"";"2019.04.18";"";"7000";"447646.5";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"REBM_OM";"RosEuroBank (Sovkom)";"Exchange";"";"";"c183a984-2fda-4b68-96ba-1e862f7da0b7";"1c337796-ffb4-47e0-8ad0-cbb31def2e98";"0";"true";"";"";"";"";"1333";"REBM_OM";"true";""
"14052858";"0";"REBM";"2019.04.17 12:16:04.248";"Sell";"USDRUB";"TOM";"63.9495";"";"2019.04.18";"";"155000";"9912172.5";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"REBM_OM";"RosEuroBank (Sovkom)";"Exchange";"";"";"62af0a22-3799-4382-aab6-c35b06af17f9";"9bcb95f2-d9d9-4a24-8fff-86c43805334b";"0";"true";"";"";"";"";"1333";"REBM_OM";"true";""
"14052860";"0";"REBM";"2019.04.17 12:16:04.286";"Sell";"EURUSD";"TOM";"1.13122";"";"2019.04.18";"";"149000";"168551.78";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"REBM_OM";"RosEuroBank (Sovkom)";"Exchange";"";"";"cc97bb75-e362-420d-8f91-0705197b4b6a";"dd5f3ef1-ced7-4b8c-b363-fe362bb82f99";"0";"true";"";"";"";"";"1333";"REBM_OM";"true";""
"14052865";"0";"ALFN";"2019.04.17 12:16:09.832";"Sell";"USDRUB";"TOM";"63.944";"";"2019.04.18";"";"500000";"31972000";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"ALFN03_00_OM";"XRDealer(ECN)";"Exchange";"";"";"983321b1-6de5-4e69-8328-8fee5b2e74a3";"9f1333e2-7bc2-4bb5-a133-b4b59586b745";"0";"true";"";"";"";"";"4292";"ALFN03_00_OM";"true";""
"14052867";"0";"CATX";"2019.04.17 12:16:09.844";"Sell";"EURUSD";"SPOT";"1.13173";"";"2019.04.23";"";"265000";"299908.45";"";"";"";"true";"Executor_Chartex PK";"AlfaBankExecutor";"AlfaBankExecutor";"CATX00_09_OM";"Chartex Sales Ltd (ALGO)";"Exchange";"";"";"73193ce5-9031-4ce2-be89-d35471906c32";"437905c9-c301-4215-969b-dabd8f97e28b";"0";"true";"";"";"";"";"2080";"CATX00_09_OM";"true";""
"14052872";"0";"CATX";"2019.04.17 12:16:23.208";"Sell";"GBPUSD";"SPOT";"1.30384";"";"2019.04.23";"";"15000";"19557.6";"";"";"";"true";"Executor_Chartex PK";"AlfaBankExecutor";"AlfaBankExecutor";"CATX00_00_OM";"Chartex Sales Ltd (ALGO)";"Exchange";"";"";"bad12995-43f7-41e7-a7d0-7b30fa3d8e5a";"636bd8be-35ea-423f-a4b7-1c6d05db7154";"0";"true";"";"";"";"";"1563";"CATX00_00_OM";"true";""
"14052876";"0";"ROSX";"2019.04.17 12:16:31.995";"Sell";"USDRUB";"TOM";"63.944";"";"2019.04.18";"";"41981";"2684433.06";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"ROSX1_OM";"RosBank1";"Exchange";"";"";"bafe7f6e-21b4-4fe2-9934-cd8ee202403b";"1418d51b-fb73-42aa-bba1-9f3a8825b177";"0";"true";"";"";"";"";"1082";"ROSX1_OM";"true";""
"14052878";"0";"TCBM";"2019.04.17 12:16:34.274";"Sell";"EURUSD";"TOD";"1.13116";"";"2019.04.17";"";"300000";"339348";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"TCBM02_00_OM";"Transcapital Bank Lnd";"Exchange";"";"";"e5df2090-a8ae-4339-8267-b72e7f1fdfc7";"57f574e3-12f9-4232-8eb1-ae5e9d1a4e7e";"0";"true";"";"";"";"";"4966";"TCBM02_00_OM";"true";""
"14052883";"0";"ALFK";"2019.04.17 12:16:36.865";"Sell";"EURUSD";"TOD";"1.13119";"";"2019.04.17";"";"4000000";"4524760";"";"";"";"true";"Executor_ALFA FX LND";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"ALFK_BBG";"AlfaBank PAO (KIEV) BBG";"Exchange";"";"";"524f8f68-d1fc-4e8a-8287-a5a5fecde11d";"a8052b84-0edb-498d-aca0-ec4b580c8109";"0";"true";"";"";"";"";"5236";"ALFK_BBG";"true";""
"14052891";"0";"CATX";"2019.04.17 12:17:00.594";"Sell";"EURUSD";"SPOT";"1.13178";"";"2019.04.23";"";"50000";"56589";"";"";"";"true";"Executor_Chartex PK";"AlfaBankExecutor";"AlfaBankExecutor";"CATX00_06_OM";"Chartex Sales Ltd (ALGO)";"Exchange";"";"";"a7d4be47-a4db-4a5c-90c4-7588c8c1776f";"578f8a29-d37b-46ec-887d-d496a76046b8";"0";"true";"";"";"";"";"2077";"CATX00_06_OM";"true";""
"14052893";"0";"TCBM";"2019.04.17 12:17:06.191";"Sell";"USDRUB";"TOD";"63.9347";"";"2019.04.17";"";"34800";"2224927.56";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"TCBM02_00_OM";"Transcapital Bank Lnd";"Exchange";"";"";"659bf951-17bc-4775-93db-a2fce5d39914";"4711b929-17e7-4853-9dc5-752c6a47e247";"0";"true";"";"";"";"";"4966";"TCBM02_00_OM";"true";""
"14052912";"0";"BIBK";"2019.04.17 12:18:05.077";"Sell";"USDCNH";"SPOT";"6.68453";"";"2019.04.23";"";"30000";"200535.9";"";"";"";"true";"Executor_ALFA FX";"AlfaBankExecutor";"AlfaBankExecutor";"BIBK";"BaikalInvest Bank";"Exchange";"";"";"4f2ea0be-5b2f-493e-98c4-449c8b8c197c";"7adbffc5-b8e3-4352-8cc6-5bddaf8f99b7";"0";"true";"";"";"";"";"766";"BIBK";"true";""
"14052914";"0";"MTBB";"2019.04.17 12:18:08.064";"Sell";"EURUSD";"TOD";"1.13103";"";"2019.04.17";"";"50000";"56551.5";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"MTBB3";"MT Bank";"Exchange";"";"";"64f8f634-b920-4f9b-9709-587b8007d9e6";"c2f60a11-10aa-4c18-818a-8a4e182d9226";"0";"true";"";"";"";"";"2423";"MTBB3";"true";""
"14052916";"0";"ALFN";"2019.04.17 12:18:08.586";"Sell";"USDRUB";"TOM";"63.95";"";"2019.04.18";"";"250000";"15987500";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"ALFN03_00_OM";"XRDealer(ECN)";"Exchange";"";"";"ad121589-8133-46f6-89de-2c5f9a9c215e";"8958a2d8-ac3a-4db8-8494-00af2af872ac";"0";"true";"";"";"";"";"4292";"ALFN03_00_OM";"true";""
"14052930";"0";"PDIF";"2019.04.17 12:19:16.057";"Sell";"EURUSD";"SPOT";"1.13146";"";"2019.04.23";"";"100000";"113146";"";"";"";"true";"Executor_CommissLP";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"ALFA_PdifLndST";"ALFA_PdifLndST";"Exchange";"";"";"dbae9e55-1f98-439d-ab6f-f386028d68e9";"ac37ef3a-3ec6-4cac-89ba-970fbe160b86";"0";"true";"";"";"";"";"2524";"ALFA_PdifLndST";"true";""
"14052944";"0";"REBM";"2019.04.17 12:19:32.019";"Sell";"EURRUB";"TOM";"72.3346";"";"2019.04.18";"";"50000";"3616730";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"REBM_OM";"RosEuroBank (Sovkom)";"Exchange";"";"";"745d0c9c-7ce7-4f8c-b8b8-424567d80cc4";"2fc2e3f2-e676-40e0-85fa-e791a2af6e07";"0";"true";"";"";"";"";"1333";"REBM_OM";"true";""
"14052948";"0";"CATX";"2019.04.17 12:19:42.029";"Sell";"GBPUSD";"SPOT";"1.30372";"";"2019.04.23";"";"1000";"1303.72";"";"";"";"true";"Executor_Chartex PK";"AlfaBankExecutor";"AlfaBankExecutor";"CATX00_00_OM";"Chartex Sales Ltd (ALGO)";"Exchange";"";"";"e4e286ba-b816-4d91-9973-da6b37c61cff";"b7b44155-f401-4cb2-944f-74bc79234e24";"0";"true";"";"";"";"";"1563";"CATX00_00_OM";"true";""
"14052950";"0";"RONI";"2019.04.17 12:19:56.916";"Sell";"GBPUSD";"SPOT";"1.30385608";"";"2019.04.23";"";"500000";"651928.04";"";"";"";"true";"Executor_ALGO_Pos";"ALFN_OmegExecutor";"ALFN_OmegExecutor";"RONI01_00_OM";"Ronin Europe LTD Ldn";"Exchange";"";"";"84d4b90e-cdb5-41b0-8651-34ab6f1dfc22";"c21def02-bcae-49ce-a5fa-970874d9c4a1";"0";"true";"";"";"";"";"2259";"RONI01_00_OM";"true";""
"14052955";"0";"OFCB";"2019.04.17 12:19:58.739";"Sell";"USDRUB";"TOM";"63.949";"";"2019.04.18";"";"113000";"7226237";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"OFCB_OM";"Otkritie FC";"Exchange";"";"";"128879b6-a94b-489f-9a9a-9055a795d360";"6a85c587-484f-48b9-8bb9-8a3953eb9548";"0";"true";"";"";"";"";"569";"OFCB_OM";"true";""
"14052967";"0";"UBSL";"2019.04.17 12:20:08.046";"Sell";"USDRUB";"TOM";"63.945";"";"2019.04.18";"";"500000";"31972500";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"131525c1-53b6-476a-8c23-d1ff0acf373d";"ae9efea6-9f8c-4dc9-af67-57d4b8b0c864";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14052972";"0";"ALFN";"2019.04.17 12:20:13.093";"Sell";"USDRUB";"TOM";"63.9949";"";"2019.04.18";"";"1000000";"63994900";"";"";"";"true";"Executor_FastmatchCY";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"FastmatchCY";"FastmatchCY";"Exchange";"";"";"879c9df1-c229-4b55-8c34-d467bc9959e0";"99b7c0b6-bd80-4e4d-af44-da146510525f";"0";"true";"";"";"";"";"4198";"FastmatchCY";"true";""
"14052976";"0";"ALFN";"2019.04.17 12:20:14.625";"Sell";"USDRUB";"TOM";"63.9954";"";"2019.04.18";"";"1000000";"63995400";"";"";"";"true";"Executor_FastmatchCY";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"FastmatchCY";"FastmatchCY";"Exchange";"";"";"8528daa8-923a-44ce-8f72-08cb0abf89f6";"e5ff3ba6-1fac-4628-9956-0ace1980144e";"0";"true";"";"";"";"";"4198";"FastmatchCY";"true";""
"14052980";"0";"ALFN";"2019.04.17 12:20:15.925";"Sell";"USDRUB";"TOM";"63.995";"";"2019.04.18";"";"1000000";"63995000";"";"";"";"true";"Executor_FastmatchCY";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"FastmatchCY";"FastmatchCY";"Exchange";"";"";"36ee25a0-8938-44bf-bbcc-279ae55d09f6";"54890803-1ce2-4c6a-81cf-ae2c1f42488f";"0";"true";"";"";"";"";"4198";"FastmatchCY";"true";""
"14052989";"0";"ALFN";"2019.04.17 12:20:17.263";"Sell";"USDRUB";"TOM";"63.9949";"";"2019.04.18";"";"1000000";"63994900";"";"";"";"true";"Executor_FastmatchCY";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"FastmatchCY";"FastmatchCY";"Exchange";"";"";"4787054a-2014-4fd3-8409-1032acabcf16";"be623b57-a167-4763-88a4-e6c40436da08";"0";"true";"";"";"";"";"4198";"FastmatchCY";"true";""
"14052993";"0";"ALFN";"2019.04.17 12:20:18.724";"Sell";"USDRUB";"TOM";"63.9978";"";"2019.04.18";"";"1000000";"63997800";"";"";"";"true";"Executor_FastmatchCY";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"FastmatchCY";"FastmatchCY";"Exchange";"";"";"3da770e8-8dc2-47cc-96ea-22933f5f8aa2";"3832c36a-37f7-4cce-8149-95bc31b4193f";"0";"true";"";"";"";"";"4198";"FastmatchCY";"true";""
"14052994";"0";"CATX";"2019.04.17 12:20:18.880";"Sell";"USDRUB";"TOM";"63.945";"";"2019.04.18";"";"268000";"17137260";"";"";"";"true";"Executor_Chartex PK";"AlfaBankExecutor";"AlfaBankExecutor";"CATX00_14_OM";"Chartex Sales Ltd (ALGO)";"Exchange";"";"";"0dfe5f50-676d-4be5-99c8-5102ed5f69b1";"0f21bd62-3e06-4136-b819-63fd0524b0d2";"0";"true";"";"";"";"";"2095";"CATX00_14_OM";"true";""
"14052996";"0";"CATX";"2019.04.17 12:20:18.880";"Sell";"EURUSD";"SPOT";"1.13152";"";"2019.04.23";"";"237000";"268170.24";"";"";"";"true";"Executor_Chartex PK";"AlfaBankExecutor";"AlfaBankExecutor";"CATX00_14_OM";"Chartex Sales Ltd (ALGO)";"Exchange";"";"";"2644e843-ee72-4e91-b800-445825332243";"65362716-6701-4aaf-bf9d-623c3bd782a2";"0";"true";"";"";"";"";"2095";"CATX00_14_OM";"true";""
"14052998";"0";"REBM";"2019.04.17 12:20:18.904";"Sell";"EURRUB";"TOM";"72.3258";"";"2019.04.18";"";"200000";"14465160";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"REBM_OM";"RosEuroBank (Sovkom)";"Exchange";"";"";"7b950f35-ae2e-4c38-a7d0-41219c6c73ce";"82e281ed-5b4c-4a14-8a8d-d095f8f88a3b";"0";"true";"";"";"";"";"1333";"REBM_OM";"true";""
"14053000";"0";"OFCB";"2019.04.17 12:20:19.696";"Sell";"USDRUB";"TOM";"63.9455";"";"2019.04.18";"";"6000";"383673";"";"";"";"true";"Executor_ALFA FX MSK T/O free";"AlfaBankExecutor";"AlfaBankExecutor";"OFCB_OM";"Otkritie FC";"Exchange";"";"";"803c5455-950f-4124-8b29-390d4d6fb81b";"f41749f9-8189-48f0-9340-014672d80e07";"0";"true";"";"";"";"";"569";"OFCB_OM";"true";""
"14053005";"0";"ALFN";"2019.04.17 12:20:20.124";"Sell";"USDRUB";"TOM";"63.9945";"";"2019.04.18";"";"1000000";"63994500";"";"";"";"true";"Executor_FastmatchCY";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"FastmatchCY";"FastmatchCY";"Exchange";"";"";"7fc51fcf-5b7c-4d15-b877-f0ccbdbe4753";"1a2e0743-2eaa-4d26-a02a-f85588ee9674";"0";"true";"";"";"";"";"4198";"FastmatchCY";"true";""
"14053011";"0";"CATX";"2019.04.17 12:20:28.811";"Sell";"EURUSD";"SPOT";"1.13149";"";"2019.04.23";"";"250000";"282872.5";"";"";"";"true";"Executor_Chartex PK";"AlfaBankExecutor";"AlfaBankExecutor";"CATX00_09_OM";"Chartex Sales Ltd (ALGO)";"Exchange";"";"";"e28cf730-fbf2-42ed-adf2-4141aa36f9c3";"8f18392d-4f4c-4921-b044-02cb297fa439";"0";"true";"";"";"";"";"2080";"CATX00_09_OM";"true";""
"14053016";"0";"ALFB";"2019.04.17 12:20:29.631";"Sell";"EURRUB";"TOD";"72.3122";"";"2019.04.17";"";"138289.25";"10000000";"";"";"";"false";"Executor_ALFA FX LND";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"ALFB_BBG";"AlfaBank Belorussia BBG";"Exchange";"";"";"0e1c856b-b0e3-415d-97f0-3b01a8b4317a";"2a02543b-9a65-496f-9640-d13559040cab";"0";"true";"";"";"";"";"3688";"ALFB_BBG";"true";""
"14053021";"0";"ALFN";"2019.04.17 12:20:29.801";"Sell";"EURJPY";"SPOT";"126.755";"";"2019.04.23";"";"3000000";"380265000";"";"";"";"true";"Executor_FastmatchCY";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"FastmatchCY";"FastmatchCY";"Exchange";"";"";"4f197a83-d9b8-4990-84a2-0407a5b45580";"787899bf-8cd9-42b7-b0be-4a6c5cb65f41";"0";"true";"";"";"";"";"4198";"FastmatchCY";"true";""
